transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,coupon_id,timestamp,amount,currency,status,is_ring_transaction
TXN000223,CUST00018,MERCH0021,DEV00566,IP00067,PI00024,,2025-09-14T17:47:10,11298.96,INR,failed,True
TXN000224,CUST00018,MERCH0028,DEV00566,IP00442,PI00024,COUP00012,2025-10-06T10:26:17,185.24,INR,success,True
TXN000225,CUST00018,MERCH0027,DEV00566,IP00067,PI00024,,2025-02-10T15:00:02,4438.44,INR,success,True
TXN000226,CUST00018,MERCH0021,DEV00700,IP00395,PI00024,,2025-02-14T15:41:17,2393.2,INR,success,True
TXN000227,CUST00018,MERCH0031,DEV00700,IP00442,PI00024,COUP00033,2025-07-19T09:00:27,173.58,INR,success,True
TXN000228,CUST00018,MERCH0028,DEV00014,IP00067,PI00024,,2025-06-06T16:16:04,7737.12,INR,success,True
TXN000229,CUST00018,MERCH0029,DEV00700,IP00442,PI00024,,2025-07-01T06:32:27,14379.14,INR,success,True
TXN000230,CUST00018,MERCH0018,DEV00014,IP00395,PI00024,,2025-11-14T01:34:19,13752.97,INR,success,True
TXN000231,CUST00018,MERCH0035,DEV00566,IP00395,PI00024,COUP00022,2026-02-03T05:19:08,552.91,INR,success,True
TXN000232,CUST00018,MERCH0001,DEV00700,IP00067,PI00024,COUP00018,2026-04-18T19:14:19,9605.75,INR,success,True
TXN000233,CUST00018,MERCH0037,DEV00566,IP00067,PI00024,,2026-04-17T18:47:39,2110.45,INR,success,True
TXN000234,CUST00018,MERCH0024,DEV00700,IP00395,PI00024,,2025-07-31T20:10:01,9179.95,INR,success,True
TXN000235,CUST00019,MERCH0023,DEV00306,IP00163,PI00026,,2025-01-11T05:44:23,11301.7,INR,success,False
TXN000236,CUST00019,MERCH0021,DEV00307,IP00261,PI00026,,2026-01-18T06:12:36,9639.28,INR,success,False
TXN000237,CUST00019,MERCH0038,DEV00587,IP00129,PI00025,,2025-06-23T00:46:16,2191.3,INR,failed,False
TXN000238,CUST00019,MERCH0010,DEV00002,IP00087,PI00025,,2025-12-02T16:43:29,12041.32,INR,success,False
TXN000239,CUST00019,MERCH0009,DEV00363,IP00467,PI00026,,2025-03-11T22:09:19,7856.71,INR,pending,False
TXN000240,CUST00019,MERCH0010,DEV00862,IP00446,PI00025,COUP00013,2026-04-20T04:59:43,3487.63,INR,success,False
TXN000241,CUST00019,MERCH0035,DEV00762,IP00226,PI00026,,2026-03-14T16:47:59,6958.11,INR,success,False
TXN000242,CUST00019,MERCH0005,DEV00375,IP00490,PI00026,,2026-04-19T12:55:55,11093.43,INR,success,False
TXN000243,CUST00019,MERCH0034,DEV00536,IP00370,PI00025,,2026-06-18T09:41:01,12602.58,INR,success,False
TXN000244,CUST00019,MERCH0033,DEV00806,IP00329,PI00026,,2025-09-06T13:13:56,1679.72,INR,success,False
TXN000245,CUST00019,MERCH0028,DEV00163,IP00126,PI00025,,2025-11-23T10:40:24,11078.75,INR,success,False
TXN000246,CUST00019,MERCH0018,DEV00740,IP00281,PI00025,,2025-10-08T01:58:07,6942.77,INR,success,False
TXN000247,CUST00019,MERCH0029,DEV00300,IP00476,PI00025,,2026-01-09T06:23:28,10526.93,INR,success,False
TXN000248,CUST00020,MERCH0042,DEV00622,IP00052,PI00027,,2025-10-26T05:19:46,5635.8,INR,success,True
TXN000249,CUST00020,MERCH0050,DEV00293,IP00221,PI00027,,2026-02-16T09:02:18,13306.67,INR,success,True
TXN000250,CUST00020,MERCH0002,DEV00287,IP00095,PI00027,COUP00040,2025-10-09T00:41:54,13924.98,INR,success,True
TXN000251,CUST00020,MERCH0031,DEV00484,IP00221,PI00027,,2025-07-02T23:16:44,6809.62,INR,success,True
TXN000252,CUST00020,MERCH0044,DEV00293,IP00052,PI00027,,2026-01-26T08:53:56,635.08,INR,success,True
TXN000253,CUST00020,MERCH0041,DEV00287,IP00221,PI00027,,2025-11-29T18:12:08,928.87,INR,success,True
TXN000254,CUST00020,MERCH0046,DEV00287,IP00221,PI00027,,2026-03-05T21:33:11,1151.96,INR,success,True
TXN000255,CUST00020,MERCH0005,DEV00622,IP00221,PI00027,COUP00013,2025-12-12T18:34:14,12660.59,INR,success,True
TXN000256,CUST00020,MERCH0032,DEV00622,IP00095,PI00027,COUP00038,2025-06-13T05:07:28,8411.61,INR,success,True
TXN000257,CUST00020,MERCH0041,DEV00287,IP00095,PI00027,,2025-08-23T23:00:27,2597.96,INR,success,True
TXN000258,CUST00020,MERCH0014,DEV00484,IP00095,PI00027,COUP00033,2026-03-04T03:24:09,12932.54,INR,success,True
TXN000259,CUST00020,MERCH0044,DEV00622,IP00221,PI00027,COUP00016,2025-01-14T02:55:49,2788.06,INR,success,True
TXN000260,CUST00020,MERCH0036,DEV00293,IP00095,PI00027,,2026-05-06T13:48:52,2404.83,INR,success,True
TXN000261,CUST00020,MERCH0050,DEV00622,IP00095,PI00027,,2026-03-17T10:59:46,12250.64,INR,success,True
TXN000262,CUST00020,MERCH0049,DEV00622,IP00052,PI00027,,2025-01-21T14:58:54,13108.84,INR,success,True
TXN000263,CUST00020,MERCH0038,DEV00622,IP00095,PI00027,COUP00031,2025-02-06T13:32:51,5875.57,INR,success,True
TXN000264,CUST00020,MERCH0028,DEV00484,IP00052,PI00027,COUP00033,2026-04-17T05:37:17,9151.33,INR,success,True
TXN000265,CUST00020,MERCH0032,DEV00293,IP00052,PI00027,,2025-12-19T17:26:12,6957.6,INR,success,True
TXN000266,CUST00020,MERCH0013,DEV00622,IP00095,PI00027,,2026-04-23T01:12:32,5379.27,INR,failed,True
TXN000267,CUST00020,MERCH0050,DEV00293,IP00221,PI00027,,2025-12-13T11:44:24,12613.98,INR,success,True
TXN000268,CUST00020,MERCH0044,DEV00484,IP00052,PI00027,COUP00022,2026-05-27T05:44:25,6655.68,INR,success,True
TXN000269,CUST00020,MERCH0040,DEV00287,IP00052,PI00027,,2025-01-26T10:12:58,7797.02,INR,success,True
TXN000270,CUST00020,MERCH0007,DEV00287,IP00052,PI00027,COUP00033,2025-08-06T14:29:57,4739.31,INR,success,True
TXN000271,CUST00020,MERCH0049,DEV00622,IP00052,PI00027,,2025-08-28T16:08:19,14049.51,INR,success,True
TXN000272,CUST00020,MERCH0008,DEV00287,IP00052,PI00027,COUP00035,2026-05-19T10:53:14,9454.0,INR,pending,True
TXN000273,CUST00021,MERCH0029,DEV00617,IP00039,PI00028,,2026-02-19T15:01:59,9306.86,INR,success,False
TXN000274,CUST00021,MERCH0020,DEV00055,IP00448,PI00028,,2026-02-22T15:57:17,5421.69,INR,success,False
TXN000275,CUST00021,MERCH0019,DEV00299,IP00135,PI00028,,2026-02-02T23:25:13,13733.19,INR,success,False
TXN000276,CUST00021,MERCH0020,DEV00840,IP00396,PI00028,,2025-06-30T02:58:35,1089.27,INR,failed,False
TXN000277,CUST00021,MERCH0032,DEV00138,IP00314,PI00028,,2025-06-19T06:29:39,13042.2,INR,success,False
TXN000278,CUST00021,MERCH0011,DEV00597,IP00484,PI00028,,2025-10-03T18:55:58,9971.94,INR,success,False
TXN000279,CUST00021,MERCH0048,DEV00107,IP00261,PI00028,,2025-07-01T09:09:17,10688.99,INR,success,False
TXN000280,CUST00021,MERCH0046,DEV00579,IP00425,PI00028,COUP00036,2025-04-17T04:22:07,9673.74,INR,success,False
TXN000281,CUST00021,MERCH0048,DEV00233,IP00090,PI00028,,2025-06-26T03:16:26,1127.69,INR,success,False
TXN000282,CUST00021,MERCH0028,DEV00642,IP00379,PI00028,,2025-09-27T11:47:36,457.09,INR,success,False
TXN000283,CUST00021,MERCH0031,DEV00213,IP00154,PI00028,,2025-12-29T09:22:44,5892.77,INR,success,False
TXN000284,CUST00022,MERCH0042,DEV00761,IP00324,PI00029,,2025-09-26T06:17:32,13831.51,INR,success,False
TXN000285,CUST00022,MERCH0008,DEV00275,IP00380,PI00030,,2026-01-14T07:23:06,1048.27,INR,failed,False
TXN000286,CUST00022,MERCH0005,DEV00345,IP00007,PI00029,,2025-01-03T06:45:24,6126.89,INR,failed,False
TXN000287,CUST00022,MERCH0007,DEV00074,IP00331,PI00029,,2026-03-05T14:30:36,11837.26,INR,success,False
TXN000288,CUST00022,MERCH0004,DEV00858,IP00141,PI00030,,2025-08-21T21:38:39,12277.75,INR,success,False
TXN000289,CUST00022,MERCH0048,DEV00711,IP00250,PI00029,,2025-06-07T23:34:11,8913.22,INR,success,False
TXN000290,CUST00023,MERCH0013,DEV00415,IP00148,PI00031,,2026-02-21T08:02:06,12197.43,INR,pending,False
TXN000291,CUST00023,MERCH0002,DEV00874,IP00325,PI00032,,2025-11-26T21:57:29,10635.49,INR,failed,False
TXN000292,CUST00023,MERCH0029,DEV00120,IP00286,PI00032,,2025-05-26T09:00:03,1934.4,INR,success,False
TXN000293,CUST00023,MERCH0009,DEV00426,IP00212,PI00032,,2025-10-21T06:06:54,11224.42,INR,success,False
TXN000294,CUST00023,MERCH0009,DEV00285,IP00090,PI00031,,2025-07-06T19:26:13,2091.23,INR,failed,False
TXN000295,CUST00023,MERCH0005,DEV00226,IP00138,PI00031,,2026-06-27T21:20:31,10905.45,INR,success,False
TXN000296,CUST00023,MERCH0040,DEV00568,IP00114,PI00031,,2025-11-25T20:18:50,1497.43,INR,success,False
TXN000297,CUST00024,MERCH0026,DEV00074,IP00168,PI00033,,2026-04-23T02:47:20,4187.78,INR,success,False
TXN000298,CUST00024,MERCH0023,DEV00632,IP00085,PI00033,,2025-01-21T21:29:07,6923.03,INR,success,False
TXN000299,CUST00024,MERCH0025,DEV00370,IP00223,PI00033,,2025-11-04T03:46:34,1739.65,INR,success,False
TXN000300,CUST00024,MERCH0005,DEV00253,IP00251,PI00034,,2025-10-26T01:14:51,11052.46,INR,success,False
TXN000301,CUST00024,MERCH0038,DEV00391,IP00458,PI00033,,2026-05-15T07:30:55,9626.45,INR,success,False
TXN000302,CUST00024,MERCH0006,DEV00702,IP00225,PI00034,,2026-01-13T11:05:33,9157.05,INR,failed,False
TXN000303,CUST00024,MERCH0036,DEV00222,IP00475,PI00034,,2025-01-21T10:44:55,136.95,INR,success,False
TXN000304,CUST00024,MERCH0047,DEV00761,IP00411,PI00033,,2025-05-19T22:56:57,12492.98,INR,success,False
TXN000305,CUST00024,MERCH0036,DEV00799,IP00148,PI00034,,2025-07-30T13:24:45,7268.56,INR,success,False
TXN000306,CUST00024,MERCH0020,DEV00547,IP00467,PI00034,,2025-05-21T06:01:49,11349.92,INR,success,False
TXN000307,CUST00024,MERCH0047,DEV00068,IP00130,PI00033,,2025-07-01T07:21:36,5669.49,INR,success,False
TXN000308,CUST00024,MERCH0006,DEV00300,IP00298,PI00033,,2026-01-10T12:53:30,3984.64,INR,success,False
TXN000309,CUST00025,MERCH0014,DEV00539,IP00265,PI00035,,2025-12-22T17:31:23,2096.79,INR,success,False
TXN000310,CUST00025,MERCH0029,DEV00009,IP00149,PI00036,COUP00021,2026-06-19T13:02:46,9794.41,INR,success,False
TXN000311,CUST00025,MERCH0024,DEV00098,IP00264,PI00035,,2025-11-27T01:11:33,990.64,INR,success,False
TXN000312,CUST00025,MERCH0014,DEV00549,IP00246,PI00035,,2026-06-26T03:37:13,4936.13,INR,success,False
TXN000313,CUST00025,MERCH0011,DEV00257,IP00118,PI00035,,2025-02-20T10:15:03,14184.8,INR,success,False
TXN000314,CUST00025,MERCH0007,DEV00498,IP00409,PI00035,,2025-01-12T11:33:32,9265.58,INR,success,False
TXN000315,CUST00025,MERCH0022,DEV00647,IP00269,PI00036,,2025-11-11T21:00:05,12600.35,INR,success,False
TXN000316,CUST00025,MERCH0028,DEV00658,IP00281,PI00035,,2025-11-12T18:34:10,3741.43,INR,success,False
TXN000317,CUST00025,MERCH0013,DEV00382,IP00483,PI00035,,2025-02-26T00:04:43,6123.24,INR,success,False
TXN000318,CUST00025,MERCH0022,DEV00190,IP00100,PI00036,COUP00033,2025-02-11T00:08:54,13658.31,INR,success,False
TXN000319,CUST00025,MERCH0019,DEV00692,IP00168,PI00035,,2025-01-15T15:42:15,1527.98,INR,success,False
TXN000320,CUST00025,MERCH0021,DEV00028,IP00207,PI00035,,2025-04-30T03:37:50,3915.81,INR,success,False
TXN000321,CUST00025,MERCH0016,DEV00580,IP00073,PI00035,COUP00026,2026-04-03T08:27:50,12747.19,INR,success,False
TXN000322,CUST00025,MERCH0003,DEV00145,IP00066,PI00035,,2026-02-08T08:34:48,14869.09,INR,success,False
TXN000323,CUST00026,MERCH0025,DEV00134,IP00095,PI00037,,2026-04-02T00:27:10,9859.72,INR,success,False
TXN000324,CUST00026,MERCH0005,DEV00680,IP00379,PI00037,,2025-03-16T06:13:15,11396.65,INR,success,False
TXN000325,CUST00026,MERCH0013,DEV00548,IP00158,PI00037,,2025-07-18T20:40:12,9661.96,INR,success,False
TXN000326,CUST00026,MERCH0014,DEV00186,IP00265,PI00037,,2025-10-10T10:18:57,3724.53,INR,pending,False
TXN000327,CUST00026,MERCH0019,DEV00261,IP00172,PI00038,,2026-04-10T06:01:34,1980.98,INR,success,False
TXN000328,CUST00026,MERCH0020,DEV00191,IP00257,PI00038,,2025-08-25T08:10:36,6480.13,INR,success,False
TXN000329,CUST00026,MERCH0013,DEV00178,IP00136,PI00038,,2025-01-04T20:46:09,2690.63,INR,success,False
TXN000330,CUST00026,MERCH0028,DEV00748,IP00415,PI00038,,2025-02-12T08:07:01,9586.2,INR,success,False
TXN000331,CUST00027,MERCH0036,DEV00888,IP00421,PI00039,,2026-05-01T12:45:10,2742.47,INR,success,False
TXN000332,CUST00027,MERCH0006,DEV00851,IP00119,PI00039,,2026-01-02T12:48:39,10356.53,INR,success,False
TXN000333,CUST00027,MERCH0005,DEV00414,IP00190,PI00039,,2025-10-25T23:43:23,7370.09,INR,success,False
TXN000334,CUST00027,MERCH0033,DEV00162,IP00190,PI00039,,2025-10-30T23:44:36,9331.87,INR,failed,False
TXN000335,CUST00027,MERCH0024,DEV00427,IP00154,PI00039,,2025-11-20T13:09:38,3813.28,INR,success,False
TXN000336,CUST00027,MERCH0050,DEV00715,IP00190,PI00039,,2026-03-28T17:54:04,13864.68,INR,failed,False
TXN000337,CUST00027,MERCH0014,DEV00445,IP00369,PI00039,,2025-11-02T21:05:19,1996.5,INR,success,False
TXN000338,CUST00027,MERCH0016,DEV00785,IP00296,PI00039,,2026-05-08T06:42:31,4415.58,INR,success,False
TXN000339,CUST00027,MERCH0022,DEV00506,IP00473,PI00039,,2025-10-29T13:38:24,1318.76,INR,success,False
TXN000340,CUST00027,MERCH0013,DEV00469,IP00443,PI00039,,2026-05-13T20:14:30,4927.33,INR,failed,False
TXN000341,CUST00027,MERCH0048,DEV00676,IP00147,PI00039,,2025-06-15T01:20:00,3770.63,INR,success,False
TXN000342,CUST00027,MERCH0035,DEV00027,IP00212,PI00039,,2026-03-25T18:03:43,4510.92,INR,success,False
TXN000343,CUST00028,MERCH0049,DEV00655,IP00122,PI00040,,2026-04-04T10:49:41,6287.68,INR,success,False
TXN000344,CUST00028,MERCH0007,DEV00882,IP00115,PI00040,,2025-10-03T08:04:20,13464.36,INR,success,False
TXN000345,CUST00028,MERCH0016,DEV00672,IP00101,PI00040,,2026-02-05T05:18:40,7506.83,INR,success,False
TXN000346,CUST00028,MERCH0011,DEV00486,IP00067,PI00040,,2025-06-11T17:29:17,14150.47,INR,success,False
TXN000347,CUST00028,MERCH0036,DEV00550,IP00315,PI00040,,2025-08-01T17:18:03,8383.39,INR,success,False
TXN000348,CUST00028,MERCH0009,DEV00396,IP00375,PI00040,,2025-04-19T16:37:57,14687.78,INR,success,False
TXN000349,CUST00028,MERCH0050,DEV00803,IP00101,PI00040,,2025-11-06T07:34:49,6013.22,INR,success,False
TXN000350,CUST00028,MERCH0041,DEV00658,IP00143,PI00040,,2025-09-09T03:01:24,5890.15,INR,success,False
TXN000351,CUST00028,MERCH0013,DEV00353,IP00385,PI00040,,2025-08-19T07:51:51,6954.14,INR,failed,False
TXN000352,CUST00028,MERCH0001,DEV00882,IP00413,PI00040,,2026-03-31T10:40:09,5991.63,INR,failed,False
TXN000353,CUST00028,MERCH0043,DEV00269,IP00259,PI00040,,2026-03-21T19:06:30,2804.68,INR,success,False
TXN000354,CUST00028,MERCH0030,DEV00720,IP00467,PI00040,,2025-11-18T06:16:34,9344.29,INR,success,False
TXN000355,CUST00029,MERCH0014,DEV00027,IP00211,PI00041,,2026-06-07T03:22:02,3388.04,INR,success,False
TXN000356,CUST00029,MERCH0023,DEV00034,IP00054,PI00041,,2025-03-28T04:01:33,1792.47,INR,success,False
TXN000357,CUST00029,MERCH0049,DEV00582,IP00309,PI00041,,2025-07-11T18:31:18,3000.84,INR,success,False
TXN000358,CUST00029,MERCH0043,DEV00279,IP00498,PI00041,,2025-06-29T21:46:50,12515.14,INR,success,False
TXN000359,CUST00029,MERCH0007,DEV00820,IP00106,PI00041,,2026-05-26T03:28:48,779.3,INR,success,False
TXN000360,CUST00029,MERCH0004,DEV00559,IP00409,PI00041,,2026-03-14T13:38:16,12988.13,INR,success,False
TXN000361,CUST00029,MERCH0006,DEV00615,IP00111,PI00041,COUP00017,2026-01-19T09:48:52,6066.8,INR,failed,False
TXN000362,CUST00029,MERCH0006,DEV00593,IP00336,PI00041,,2025-08-08T18:07:07,808.65,INR,success,False
TXN000363,CUST00029,MERCH0003,DEV00672,IP00461,PI00041,,2025-08-30T23:43:21,7991.59,INR,failed,False
TXN000364,CUST00029,MERCH0035,DEV00874,IP00214,PI00041,,2025-11-21T01:42:51,11245.05,INR,success,False
TXN000365,CUST00029,MERCH0010,DEV00898,IP00318,PI00041,,2025-02-26T04:46:15,14326.12,INR,success,False
TXN000366,CUST00029,MERCH0020,DEV00265,IP00257,PI00041,,2025-06-05T18:56:11,13333.51,INR,failed,False
TXN000367,CUST00030,MERCH0037,DEV00327,IP00102,PI00042,COUP00004,2025-06-12T17:55:11,7336.39,INR,success,False
TXN000368,CUST00030,MERCH0006,DEV00103,IP00106,PI00042,,2026-04-05T13:40:58,11829.35,INR,success,False
TXN000369,CUST00030,MERCH0008,DEV00876,IP00360,PI00042,,2025-03-18T19:17:41,13165.89,INR,success,False
TXN000370,CUST00030,MERCH0002,DEV00597,IP00350,PI00042,,2025-03-17T22:23:53,4621.48,INR,success,False
TXN000371,CUST00030,MERCH0042,DEV00686,IP00445,PI00042,COUP00034,2025-12-27T08:17:25,4410.99,INR,success,False
TXN000372,CUST00031,MERCH0021,DEV00861,IP00274,PI00043,,2025-04-13T22:21:07,13638.72,INR,success,False
TXN000373,CUST00031,MERCH0028,DEV00077,IP00396,PI00043,,2026-06-26T12:45:25,12752.08,INR,success,False
TXN000374,CUST00031,MERCH0039,DEV00503,IP00195,PI00043,,2025-10-14T05:22:57,3658.75,INR,success,False
TXN000375,CUST00031,MERCH0008,DEV00039,IP00471,PI00043,,2025-03-03T21:32:58,1919.5,INR,success,False
TXN000376,CUST00031,MERCH0023,DEV00294,IP00087,PI00043,,2026-03-25T15:09:27,13166.98,INR,success,False
TXN000377,CUST00031,MERCH0004,DEV00728,IP00122,PI00043,COUP00022,2025-03-01T03:15:43,8992.5,INR,success,False
TXN000378,CUST00032,MERCH0023,DEV00190,IP00199,PI00044,COUP00036,2026-05-30T02:30:59,2591.59,INR,success,False
TXN000379,CUST00032,MERCH0005,DEV00180,IP00388,PI00044,,2025-09-09T00:25:05,2170.07,INR,success,False
TXN000380,CUST00032,MERCH0046,DEV00290,IP00250,PI00044,,2025-10-10T04:06:26,8797.87,INR,success,False
TXN000381,CUST00032,MERCH0023,DEV00722,IP00315,PI00044,,2026-04-09T20:48:50,5917.36,INR,success,False
TXN000382,CUST00032,MERCH0004,DEV00519,IP00292,PI00044,,2025-08-08T06:56:53,5601.74,INR,success,False
TXN000383,CUST00032,MERCH0023,DEV00644,IP00359,PI00044,,2026-04-04T22:11:15,3202.29,INR,success,False
TXN000384,CUST00032,MERCH0012,DEV00797,IP00259,PI00044,,2025-10-10T18:36:04,9608.46,INR,success,False
TXN000385,CUST00032,MERCH0042,DEV00467,IP00080,PI00044,,2025-03-09T03:01:23,6135.89,INR,success,False
TXN000386,CUST00032,MERCH0043,DEV00266,IP00196,PI00044,,2025-01-21T02:37:50,1336.75,INR,success,False
TXN000387,CUST00032,MERCH0025,DEV00282,IP00057,PI00044,,2026-05-23T21:45:23,12931.07,INR,success,False
TXN000388,CUST00032,MERCH0007,DEV00042,IP00404,PI00044,,2025-07-22T11:22:18,151.11,INR,success,False
TXN000389,CUST00033,MERCH0018,DEV00677,IP00165,PI00045,,2026-05-11T16:22:41,7339.34,INR,success,True
TXN000390,CUST00033,MERCH0033,DEV00001,IP00382,PI00045,,2026-02-21T13:19:52,1913.55,INR,success,True
TXN000391,CUST00033,MERCH0012,DEV00001,IP00382,PI00045,COUP00036,2026-05-28T07:51:08,4330.24,INR,success,True
TXN000392,CUST00033,MERCH0023,DEV00054,IP00165,PI00046,COUP00010,2026-02-21T08:41:49,576.05,INR,success,True
TXN000393,CUST00033,MERCH0029,DEV00042,IP00382,PI00045,,2025-07-31T23:35:20,3499.78,INR,success,True
TXN000394,CUST00033,MERCH0050,DEV00042,IP00382,PI00046,COUP00002,2025-03-21T01:18:49,2994.17,INR,success,True
TXN000395,CUST00033,MERCH0009,DEV00001,IP00382,PI00045,,2025-12-11T02:02:56,11894.03,INR,success,True
TXN000396,CUST00033,MERCH0024,DEV00054,IP00382,PI00046,,2025-12-06T04:19:02,8392.22,INR,failed,True
TXN000397,CUST00033,MERCH0002,DEV00677,IP00109,PI00045,COUP00009,2025-02-01T19:04:52,453.57,INR,failed,True
TXN000398,CUST00033,MERCH0005,DEV00042,IP00109,PI00046,COUP00022,2025-08-22T02:18:20,13086.65,INR,success,True
TXN000399,CUST00033,MERCH0030,DEV00042,IP00109,PI00046,COUP00031,2025-04-09T01:25:37,11018.18,INR,success,True
TXN000400,CUST00033,MERCH0044,DEV00001,IP00109,PI00045,COUP00006,2026-05-04T09:49:54,436.33,INR,success,True
TXN000401,CUST00033,MERCH0046,DEV00054,IP00165,PI00045,,2025-06-22T10:37:21,10137.96,INR,success,True
TXN000402,CUST00033,MERCH0010,DEV00677,IP00109,PI00045,,2025-06-26T14:00:30,3406.59,INR,success,True
TXN000403,CUST00033,MERCH0047,DEV00677,IP00165,PI00046,,2026-05-29T03:28:13,8984.29,INR,failed,True
TXN000404,CUST00033,MERCH0032,DEV00054,IP00165,PI00046,,2025-01-11T16:08:48,8926.11,INR,pending,True
TXN000405,CUST00033,MERCH0048,DEV00042,IP00109,PI00045,,2025-08-26T17:23:29,12528.32,INR,success,True
TXN000406,CUST00033,MERCH0023,DEV00677,IP00109,PI00045,,2026-04-14T03:56:26,7845.35,INR,success,True
TXN000407,CUST00033,MERCH0027,DEV00677,IP00382,PI00046,COUP00004,2026-02-26T22:23:23,3684.83,INR,success,True
TXN000408,CUST00033,MERCH0026,DEV00054,IP00165,PI00046,,2025-12-18T08:21:40,2244.13,INR,success,True
TXN000409,CUST00033,MERCH0020,DEV00042,IP00382,PI00045,,2025-11-18T20:30:01,2186.2,INR,success,True
TXN000410,CUST00033,MERCH0040,DEV00042,IP00109,PI00045,COUP00031,2025-06-20T20:12:08,9638.2,INR,success,True
TXN000411,CUST00033,MERCH0012,DEV00054,IP00165,PI00046,COUP00032,2025-11-05T22:57:50,12060.34,INR,failed,True
TXN000412,CUST00033,MERCH0012,DEV00054,IP00109,PI00045,COUP00010,2025-01-08T02:34:25,4592.07,INR,failed,True
TXN000413,CUST00033,MERCH0047,DEV00042,IP00165,PI00046,COUP00009,2025-01-04T16:52:16,5195.92,INR,success,True
TXN000414,CUST00034,MERCH0019,DEV00111,IP00168,PI00047,,2026-04-12T07:23:00,5824.17,INR,success,False
TXN000415,CUST00034,MERCH0011,DEV00577,IP00415,PI00048,,2026-01-23T13:48:07,6837.46,INR,success,False
TXN000416,CUST00034,MERCH0022,DEV00782,IP00110,PI00048,,2025-07-05T18:17:58,5446.66,INR,success,False
TXN000417,CUST00034,MERCH0009,DEV00869,IP00043,PI00048,,2025-06-22T14:52:31,3472.76,INR,success,False
TXN000418,CUST00034,MERCH0026,DEV00021,IP00467,PI00047,,2025-08-06T02:53:38,13581.83,INR,success,False
TXN000419,CUST00034,MERCH0019,DEV00633,IP00308,PI00047,COUP00011,2026-06-21T01:29:16,9043.56,INR,success,False
TXN000420,CUST00034,MERCH0050,DEV00028,IP00155,PI00047,COUP00030,2025-04-12T18:25:35,13587.07,INR,success,False
TXN000421,CUST00034,MERCH0025,DEV00701,IP00124,PI00047,,2025-10-06T23:38:56,7175.1,INR,failed,False
TXN000422,CUST00034,MERCH0049,DEV00406,IP00114,PI00047,,2025-01-04T20:21:14,14570.53,INR,success,False
TXN000423,CUST00034,MERCH0020,DEV00860,IP00119,PI00048,,2025-04-05T01:39:14,213.09,INR,success,False
TXN000424,CUST00034,MERCH0037,DEV00047,IP00215,PI00047,COUP00038,2025-04-28T11:00:54,9680.51,INR,success,False
TXN000425,CUST00035,MERCH0039,DEV00634,IP00116,PI00049,,2025-10-18T05:44:50,130.72,INR,success,False
TXN000426,CUST00035,MERCH0028,DEV00023,IP00095,PI00049,,2026-05-17T20:41:32,5714.06,INR,success,False
TXN000427,CUST00035,MERCH0018,DEV00862,IP00175,PI00049,,2025-05-24T01:50:46,1053.46,INR,success,False
TXN000428,CUST00035,MERCH0029,DEV00363,IP00497,PI00049,,2025-10-14T04:42:29,3480.88,INR,success,False
TXN000429,CUST00035,MERCH0014,DEV00813,IP00400,PI00049,,2025-08-10T20:59:20,11169.21,INR,success,False
TXN000430,CUST00035,MERCH0035,DEV00395,IP00334,PI00049,,2025-03-06T08:19:12,4344.47,INR,success,False
TXN000431,CUST00035,MERCH0029,DEV00297,IP00226,PI00049,,2025-10-20T16:53:24,11757.33,INR,success,False
TXN000432,CUST00035,MERCH0044,DEV00630,IP00152,PI00049,,2025-04-02T20:42:27,13807.95,INR,success,False
TXN000433,CUST00036,MERCH0022,DEV00511,IP00220,PI00050,,2025-12-17T13:57:20,5234.55,INR,success,False
