transaction_id,customer_id,ring_id,timestamp,amount,hour_of_day,day_of_week,account_age_days,kyc_verified,customer_txn_number,customer_avg_amount_before,amount_zscore,customer_refund_count_before,customer_chargeback_count_before,coupon_used,coupon_usage_count_before,coupon_max_uses,coupon_over_limit,device_distinct_customers,ip_distinct_customers,num_payment_instruments,instrument_card,instrument_upi,instrument_wallet,merchant_risk_high,merchant_risk_low,merchant_risk_medium,label,split,anomaly_score,ml_risk_score,anomaly_score_clipped,graph_risk_score,combined_risk_score,decision
TXN014134,CUST01325,,2025-01-03 19:57:18,5600.28,19,4,0,1,1,5600.28,0.0,0,0,0,0,-1.0,0,7,4,1,True,False,False,False,True,False,False,train,0.0786,3.1320742e-05,0.0786,0.0,0.0157,ALLOW
TXN003912,CUST00375,RING001,2025-01-03 20:25:22,5080.31,20,4,0,1,1,5080.31,0.0,0,0,0,0,-1.0,0,11,11,1,False,True,False,False,True,False,True,train,0.259,0.9999831,0.259,1.0,0.8518,BLOCK
TXN013169,CUST01227,,2025-01-03 22:04:02,14860.08,22,4,0,1,1,14860.08,0.0,0,0,0,0,-1.0,0,1,6,1,False,False,True,False,True,False,False,train,0.3245,3.121602e-05,0.3245,0.0,0.0649,ALLOW
TXN007524,CUST00704,,2025-01-03 23:22:50,2307.6,23,4,0,1,1,2307.6,0.0,0,0,0,0,-1.0,0,9,17,1,False,False,True,False,True,False,False,train,0.4407,0.4083786,0.4407,1.0,0.5923,STEP_UP_VERIFICATION
TXN007774,CUST00728,RING003,2025-01-04 00:05:40,8160.66,0,5,0,1,1,8160.66,0.0,0,0,1,0,200.0,0,21,16,2,True,False,False,False,True,False,True,train,0.427,0.99996805,0.427,1.0,0.8854,BLOCK
TXN019786,CUST01837,,2025-01-04 01:03:45,10367.31,1,5,0,1,1,10367.31,0.0,0,0,0,0,-1.0,0,7,2,2,True,False,False,False,True,False,False,train,0.1415,0.0001240219,0.1415,1.0,0.3284,STEP_UP_VERIFICATION
TXN007021,CUST00659,,2025-01-04 01:07:46,11685.33,1,5,0,1,2,2458.64,9226.69,0,0,0,0,-1.0,0,6,3,1,True,False,False,False,False,True,False,train,0.3435,7.565257e-05,0.3435,0.0,0.0687,ALLOW
TXN004441,CUST00423,,2025-01-04 01:25:03,2662.92,1,5,0,0,1,2662.92,0.0,0,0,0,0,-1.0,0,5,3,1,False,True,False,False,True,False,False,train,0.1634,0.00011365681,0.1634,1.0,0.3327,STEP_UP_VERIFICATION
TXN016639,CUST01544,,2025-01-04 02:14:57,14112.13,2,5,0,1,1,14112.13,0.0,0,0,0,0,-1.0,0,4,6,2,True,False,False,False,True,False,False,train,0.2512,0.0001240219,0.2512,0.0,0.0503,ALLOW
TXN011987,CUST01116,,2025-01-04 02:57:31,1642.74,2,5,0,1,1,1642.74,0.0,0,0,0,0,-1.0,0,1,7,2,False,False,True,False,True,False,False,train,0.2544,0.00011485996,0.2544,0.0,0.0509,ALLOW
TXN021465,CUST01986,,2025-01-04 03:11:35,11820.66,3,5,0,0,1,11820.66,0.0,0,0,0,0,-1.0,0,5,5,1,True,False,False,False,False,True,False,train,0.1383,0.0001016912,0.1383,0.0,0.0277,ALLOW
TXN012153,CUST01132,,2025-01-04 04:17:14,11480.84,4,5,0,1,1,11480.84,0.0,0,0,1,0,100.0,0,4,2,2,False,True,False,False,True,False,False,train,0.1362,6.131722e-05,0.1362,0.0,0.0273,ALLOW
TXN017346,CUST01605,,2025-01-04 04:27:55,13833.54,4,5,0,1,1,13833.54,0.0,0,0,0,0,-1.0,0,8,3,2,False,True,False,True,False,False,False,train,0.2536,5.2408766e-05,0.2536,0.0,0.0507,ALLOW
TXN004775,CUST00452,,2025-01-04 04:44:48,11034.45,4,5,0,1,1,11034.45,0.0,0,0,1,1,500.0,0,5,1,1,True,False,False,False,False,True,False,train,0.1719,5.21739e-05,0.1719,1.0,0.3344,STEP_UP_VERIFICATION
TXN003481,CUST00334,,2025-01-04 04:49:33,6683.13,4,5,0,1,1,6683.13,0.0,0,0,0,0,-1.0,0,8,5,2,True,False,False,False,True,False,False,train,0.1086,5.322622e-05,0.1086,0.0,0.0217,ALLOW
TXN010695,CUST00995,,2025-01-04 05:56:30,4572.88,5,5,0,1,1,4572.88,0.0,0,0,0,0,-1.0,0,4,3,2,False,True,False,False,True,False,False,train,0.091,8.915639e-05,0.091,1.0,0.3182,STEP_UP_VERIFICATION
TXN016162,CUST01506,,2025-01-04 06:34:33,2406.24,6,5,0,1,1,2406.24,0.0,0,0,0,0,-1.0,0,3,4,2,False,False,True,False,True,False,False,train,0.137,4.121723e-05,0.137,0.0,0.0274,ALLOW
TXN006184,CUST00583,,2025-01-04 06:35:08,3788.77,6,5,0,1,1,3788.77,0.0,0,0,0,0,-1.0,0,5,2,1,True,False,False,False,True,False,False,train,0.1194,6.395087e-05,0.1194,1.0,0.3239,STEP_UP_VERIFICATION
TXN015217,CUST01421,,2025-01-04 06:36:05,13063.81,6,5,0,1,1,13063.81,0.0,0,0,0,0,-1.0,0,2,2,1,True,False,False,False,True,False,False,train,0.2003,4.4642784e-05,0.2003,0.0,0.0401,ALLOW
TXN008896,CUST00836,,2025-01-04 07:12:31,5543.18,7,5,0,1,1,5543.18,0.0,0,0,0,0,-1.0,0,3,3,2,False,False,True,False,True,False,False,train,0.0655,6.4217194e-05,0.0655,0.0,0.0131,ALLOW
TXN020891,CUST01933,,2025-01-04 07:43:36,2400.28,7,5,0,1,1,2400.28,0.0,0,0,0,0,-1.0,0,4,4,1,True,False,False,False,True,False,False,train,0.1221,3.5545232e-05,0.1221,0.0,0.0244,ALLOW
TXN019606,CUST01821,,2025-01-04 07:47:58,12896.65,7,5,0,1,1,12896.65,0.0,0,0,0,0,-1.0,0,6,4,1,True,False,False,False,True,False,False,train,0.1531,4.4642784e-05,0.1531,0.0,0.0306,ALLOW
TXN018507,CUST01721,,2025-01-04 07:50:48,3620.85,7,5,0,1,1,3620.85,0.0,0,0,0,0,-1.0,0,3,5,2,True,False,False,False,True,False,False,train,0.1089,7.415526e-05,0.1089,1.0,0.3218,STEP_UP_VERIFICATION
TXN008512,CUST00797,,2025-01-04 10:06:50,5822.9,10,5,0,1,1,5822.9,0.0,0,0,0,0,-1.0,0,7,4,1,False,True,False,True,False,False,False,train,0.0625,4.9043716e-05,0.0625,0.0,0.0125,ALLOW
TXN014292,CUST01340,,2025-01-04 10:10:44,12679.93,10,5,0,1,1,12679.93,0.0,0,0,0,0,-1.0,0,3,4,2,False,True,False,False,True,False,False,train,0.1433,5.2841806e-05,0.1433,1.0,0.3287,STEP_UP_VERIFICATION
TXN004655,CUST00443,,2025-01-04 10:43:38,12609.2,10,5,0,1,1,12609.2,0.0,0,0,0,0,-1.0,0,4,4,2,False,False,True,False,True,False,False,train,0.1357,5.2841806e-05,0.1357,1.0,0.3272,STEP_UP_VERIFICATION
TXN005091,CUST00480,,2025-01-04 10:56:38,5571.81,10,5,0,1,1,5571.81,0.0,0,0,0,0,-1.0,0,6,3,1,False,True,False,False,True,False,False,train,0.0587,4.9043716e-05,0.0587,1.0,0.3118,STEP_UP_VERIFICATION
TXN008082,CUST00755,,2025-01-04 11:01:10,14865.88,11,5,0,1,1,14865.88,0.0,0,0,0,0,-1.0,0,2,4,2,False,True,False,False,True,False,False,train,0.2657,4.932278e-05,0.2657,1.0,0.3532,STEP_UP_VERIFICATION
TXN019380,CUST01800,,2025-01-04 11:27:41,12803.02,11,5,0,1,1,12803.02,0.0,0,0,0,0,-1.0,0,4,3,2,False,True,False,False,True,False,False,train,0.1487,4.932278e-05,0.1487,0.0,0.0298,ALLOW
TXN005705,CUST00538,,2025-01-04 11:35:19,14084.92,11,5,0,1,1,14084.92,0.0,0,0,1,0,500.0,0,2,8,1,False,False,True,False,True,False,False,train,0.2705,5.3811404e-05,0.2705,1.0,0.3541,STEP_UP_VERIFICATION
TXN019460,CUST01806,,2025-01-04 12:30:50,2488.15,12,5,0,1,1,2488.15,0.0,0,0,0,0,-1.0,0,4,5,1,False,False,True,False,True,False,False,train,0.1203,2.488133e-05,0.1203,0.0,0.0241,ALLOW
TXN002044,CUST00188,,2025-01-04 13:05:24,10338.48,13,5,0,1,1,10338.48,0.0,0,0,0,0,-1.0,0,4,11,1,False,True,False,True,False,False,False,train,0.1893,0.0012805205,0.1893,1.0,0.3385,STEP_UP_VERIFICATION
TXN018076,CUST01677,,2025-01-04 13:17:57,11323.29,13,5,0,1,1,11323.29,0.0,0,0,0,0,-1.0,0,5,1,1,True,False,False,False,True,False,False,train,0.1447,3.4438028e-05,0.1447,1.0,0.329,STEP_UP_VERIFICATION
TXN007733,CUST00725,,2025-01-04 13:25:45,6575.83,13,5,0,1,1,6575.83,0.0,0,0,0,0,-1.0,0,4,4,1,False,False,True,False,False,True,False,train,0.0447,4.4181354e-05,0.0447,1.0,0.309,STEP_UP_VERIFICATION
TXN007658,CUST00717,,2025-01-04 14:18:51,1694.28,14,5,0,0,1,1694.28,0.0,0,0,0,0,-1.0,0,2,5,1,True,False,False,True,False,False,False,train,0.168,3.4112603e-05,0.168,1.0,0.3336,STEP_UP_VERIFICATION
TXN019960,CUST01850,,2025-01-04 14:40:00,2296.72,14,5,0,1,1,2296.72,0.0,0,0,0,0,-1.0,0,1,4,1,False,False,True,False,True,False,False,train,0.1722,2.488133e-05,0.1722,0.0,0.0345,ALLOW
TXN011617,CUST01083,,2025-01-04 14:45:09,7344.53,14,5,0,1,1,7344.53,0.0,0,0,0,0,-1.0,0,10,8,2,True,False,False,False,True,False,False,train,0.132,0.0042225737,0.132,1.0,0.3285,STEP_UP_VERIFICATION
TXN011487,CUST01073,,2025-01-04 15:07:34,13987.89,15,5,0,1,1,13987.89,0.0,0,0,0,0,-1.0,0,4,6,1,False,False,True,True,False,False,False,train,0.2162,3.7741254e-05,0.2162,1.0,0.3433,STEP_UP_VERIFICATION
TXN005290,CUST00499,,2025-01-04 15:25:16,8423.39,15,5,0,1,1,8423.39,0.0,0,0,0,0,-1.0,0,3,3,1,False,False,True,False,True,False,False,train,0.0516,4.2764757e-05,0.0516,0.0,0.0103,ALLOW
TXN018429,CUST01713,,2025-01-04 15:30:31,12553.89,15,5,0,1,1,12553.89,0.0,0,0,0,0,-1.0,0,7,5,1,False,False,True,False,True,False,False,train,0.1576,3.7741254e-05,0.1576,1.0,0.3315,STEP_UP_VERIFICATION
TXN004621,CUST00441,,2025-01-04 15:33:40,14294.54,15,5,0,1,1,14294.54,0.0,0,0,0,0,-1.0,0,3,6,2,False,True,False,False,False,True,False,train,0.2497,4.602958e-05,0.2497,1.0,0.35,STEP_UP_VERIFICATION
TXN015382,CUST01437,,2025-01-04 15:50:55,14539.09,15,5,0,1,1,14539.09,0.0,0,0,0,0,-1.0,0,3,4,2,True,False,False,False,False,True,False,train,0.2397,4.2001007e-05,0.2397,0.0,0.048,ALLOW
TXN013283,CUST01241,,2025-01-04 16:43:35,11445.77,16,5,0,1,1,11445.77,0.0,0,0,0,0,-1.0,0,5,3,1,False,False,True,False,False,True,False,train,0.116,3.5366367e-05,0.116,1.0,0.3232,STEP_UP_VERIFICATION
TXN010721,CUST00998,,2025-01-04 18:43:30,2309.41,18,5,0,1,1,2309.41,0.0,0,0,0,0,-1.0,0,4,4,2,True,False,False,False,True,False,False,train,0.1392,2.626345e-05,0.1392,0.0,0.0279,ALLOW
TXN001659,CUST00154,,2025-01-04 19:14:01,7517.51,19,5,0,1,1,7517.51,0.0,0,0,0,0,-1.0,0,3,2,1,False,False,True,False,True,False,False,train,0.0876,4.0217885e-05,0.0876,1.0,0.3175,STEP_UP_VERIFICATION
TXN001920,CUST00176,,2025-01-04 20:15:43,3831.67,20,5,0,0,1,3831.67,0.0,0,0,0,0,-1.0,0,5,4,1,True,False,False,False,False,True,False,train,0.1255,4.4907174e-05,0.1255,1.0,0.3251,STEP_UP_VERIFICATION
TXN012599,CUST01174,,2025-01-04 21:46:48,10134.56,21,5,0,1,1,10134.56,0.0,0,0,0,0,-1.0,0,7,5,1,True,False,False,False,True,False,False,train,0.1304,3.2270993e-05,0.1304,1.0,0.3261,STEP_UP_VERIFICATION
TXN011340,CUST01058,RING002,2025-01-04 22:11:29,14675.03,22,5,0,1,1,14675.03,0.0,0,0,0,0,-1.0,0,13,16,1,True,False,False,False,True,False,True,train,0.5133,0.9999223,0.5133,1.0,0.9026,BLOCK
TXN012018,CUST01120,,2025-01-04 22:38:20,2198.92,22,5,0,1,2,10380.23,-8181.309999999999,0,0,0,0,-1.0,0,3,3,1,False,True,False,False,True,False,False,train,0.2376,6.0709786e-05,0.2376,1.0,0.3476,STEP_UP_VERIFICATION
TXN014669,CUST01376,,2025-01-04 23:15:25,9172.42,23,5,0,0,1,9172.42,0.0,0,0,0,0,-1.0,0,2,2,1,False,True,False,False,False,True,False,train,0.1779,3.8101036e-05,0.1779,0.0,0.0356,ALLOW
TXN016019,CUST01493,,2025-01-04 23:23:22,12489.46,23,5,0,0,1,12489.46,0.0,0,0,0,0,-1.0,0,5,4,2,False,False,True,False,False,True,False,train,0.2303,4.313317e-05,0.2303,0.0,0.0461,ALLOW
TXN008939,CUST00839,,2025-01-05 00:19:23,9999.47,0,6,2,1,1,9999.47,0.0,0,0,0,0,-1.0,0,3,6,1,False,True,False,False,True,False,False,train,0.1597,0.00011144449,0.1597,1.0,0.332,STEP_UP_VERIFICATION
TXN006011,CUST00569,,2025-01-05 00:36:39,5589.28,0,6,0,1,1,5589.28,0.0,0,0,0,0,-1.0,0,4,6,1,False,True,False,False,True,False,False,train,0.1279,0.00012614818,0.1279,0.0,0.0256,ALLOW
TXN017156,CUST01585,,2025-01-05 01:22:36,6813.38,1,6,0,1,1,6813.38,0.0,0,0,0,0,-1.0,0,2,3,1,False,False,True,False,True,False,False,train,0.1297,0.00013045955,0.1297,1.0,0.326,STEP_UP_VERIFICATION
TXN019968,CUST01851,,2025-01-05 01:31:30,5514.97,1,6,0,1,1,5514.97,0.0,0,0,0,0,-1.0,0,4,5,1,False,True,False,False,True,False,False,train,0.1164,0.00012614818,0.1164,1.0,0.3233,STEP_UP_VERIFICATION
TXN012445,CUST01160,,2025-01-05 02:19:46,12537.6,2,6,0,1,1,12537.6,0.0,0,0,0,0,-1.0,0,6,7,2,True,False,False,False,True,False,False,train,0.2363,0.0001240219,0.2363,0.0,0.0473,ALLOW
TXN014086,CUST01321,,2025-01-05 02:36:43,8928.17,2,6,0,1,2,3352.28,5575.889999999999,0,0,1,0,500.0,0,8,4,1,True,False,False,False,True,False,False,train,0.2743,0.00014751374,0.2743,1.0,0.3549,STEP_UP_VERIFICATION
TXN015497,CUST01448,,2025-01-05 03:10:32,14748.66,3,6,0,1,1,14748.66,0.0,0,0,0,0,-1.0,0,4,3,1,True,False,False,False,True,False,False,train,0.2975,0.0001016912,0.2975,0.0,0.0596,ALLOW
TXN012238,CUST01141,,2025-01-05 04:17:09,13669.28,4,6,0,1,1,13669.28,0.0,0,0,0,0,-1.0,0,2,3,1,True,False,False,False,True,False,False,train,0.2527,3.921082e-05,0.2527,1.0,0.3506,STEP_UP_VERIFICATION
TXN006612,CUST00626,,2025-01-05 05:26:07,9425.32,5,6,0,1,1,9425.32,0.0,0,0,0,0,-1.0,0,4,2,1,False,False,True,False,True,False,False,train,0.0919,5.367405e-05,0.0919,1.0,0.3184,STEP_UP_VERIFICATION
TXN016958,CUST01569,,2025-01-05 06:18:21,3450.92,6,6,0,1,1,3450.92,0.0,0,0,0,0,-1.0,0,8,5,1,False,True,False,False,True,False,False,train,0.175,6.395501e-05,0.175,0.0,0.035,ALLOW
TXN002060,CUST00190,,2025-01-05 06:30:51,2614.48,6,6,0,1,1,2614.48,0.0,0,0,0,0,-1.0,0,5,7,1,False,True,False,False,True,False,False,train,0.169,3.5545232e-05,0.169,1.0,0.3338,STEP_UP_VERIFICATION
TXN008515,CUST00798,,2025-01-05 06:38:19,3144.03,6,6,0,1,1,3144.03,0.0,0,0,0,0,-1.0,0,3,5,1,False,False,True,False,True,False,False,train,0.1437,7.019427e-05,0.1437,1.0,0.3288,STEP_UP_VERIFICATION
TXN007989,CUST00747,,2025-01-05 07:44:43,7896.32,7,6,0,1,1,7896.32,0.0,0,0,1,0,500.0,0,4,2,1,False,True,False,False,True,False,False,train,0.0815,7.95027e-05,0.0815,0.0,0.0163,ALLOW
TXN003419,CUST00328,,2025-01-05 08:51:25,134.29,8,6,0,1,1,134.29,0.0,0,0,0,0,-1.0,0,9,4,2,False,False,True,False,False,True,False,train,0.3215,0.00046335493,0.3215,0.0,0.0645,ALLOW
TXN012395,CUST01155,RING001,2025-01-05 08:57:41,14233.01,8,6,0,1,2,10922.97,3310.040000000001,1,0,0,0,-1.0,0,11,11,2,False,True,False,False,True,False,True,train,0.4137,0.99998176,0.4137,1.0,0.8827,BLOCK
TXN010363,CUST00964,,2025-01-05 09:21:14,12999.33,9,6,0,1,1,12999.33,0.0,0,0,1,1,500.0,0,6,5,1,False,True,False,False,True,False,False,train,0.1913,6.180483e-05,0.1913,1.0,0.3383,STEP_UP_VERIFICATION
TXN001095,CUST00103,,2025-01-05 11:01:32,2946.97,11,6,0,1,1,2946.97,0.0,0,0,0,0,-1.0,0,6,4,2,True,False,False,False,True,False,False,train,0.1447,5.661821e-05,0.1447,1.0,0.329,STEP_UP_VERIFICATION
TXN015800,CUST01473,RING004,2025-01-05 11:31:09,10096.96,11,6,0,1,1,10096.96,0.0,0,0,0,0,-1.0,0,13,14,1,False,False,True,False,True,False,True,train,0.2938,0.99996734,0.2938,1.0,0.8587,BLOCK
TXN010430,CUST00971,,2025-01-05 11:41:02,802.62,11,6,0,1,1,802.62,0.0,0,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,train,0.2176,3.4112603e-05,0.2176,0.0,0.0435,ALLOW
TXN018442,CUST01714,,2025-01-05 11:56:40,9443.88,11,6,0,1,1,9443.88,0.0,0,0,1,1,200.0,0,2,3,2,False,False,True,False,True,False,False,train,0.0974,5.7706708e-05,0.0974,1.0,0.3195,STEP_UP_VERIFICATION
TXN000943,CUST00086,,2025-01-05 12:24:14,14521.83,12,6,0,1,1,14521.83,0.0,0,0,0,0,-1.0,0,5,3,1,False,False,True,False,True,False,False,train,0.2475,3.7741254e-05,0.2475,0.0,0.0495,ALLOW
TXN006335,CUST00599,,2025-01-05 13:36:27,10461.26,13,6,0,1,1,10461.26,0.0,0,0,1,0,200.0,0,4,4,2,True,False,False,False,True,False,False,train,0.0874,4.914043e-05,0.0874,0.0,0.0175,ALLOW
TXN001311,CUST00121,,2025-01-05 13:39:38,2356.91,13,6,0,1,1,2356.91,0.0,0,0,0,0,-1.0,0,5,4,2,False,True,False,False,True,False,False,train,0.1511,2.8851726e-05,0.1511,1.0,0.3302,STEP_UP_VERIFICATION
TXN017495,CUST01620,,2025-01-05 14:21:42,12953.46,14,6,0,1,1,12953.46,0.0,0,0,0,0,-1.0,0,3,4,1,True,False,False,True,False,False,False,train,0.1832,3.4438028e-05,0.1832,1.0,0.3367,STEP_UP_VERIFICATION
TXN020935,CUST01938,,2025-01-05 16:23:08,5254.48,16,6,0,0,1,5254.48,0.0,0,0,0,0,-1.0,0,6,4,1,False,True,False,True,False,False,False,train,0.0985,4.151534e-05,0.0985,1.0,0.3197,STEP_UP_VERIFICATION
TXN005603,CUST00529,,2025-01-05 16:28:16,1813.72,16,6,0,1,1,1813.72,0.0,0,0,0,0,-1.0,0,2,1,1,False,False,True,False,True,False,False,train,0.2542,3.1052365e-05,0.2542,0.0,0.0509,ALLOW
TXN010385,CUST00967,,2025-01-05 17:27:28,11285.58,17,6,0,1,1,11285.58,0.0,0,0,0,0,-1.0,0,2,8,1,True,False,False,False,True,False,False,train,0.2002,3.2270993e-05,0.2002,1.0,0.3401,STEP_UP_VERIFICATION
TXN013178,CUST01228,,2025-01-05 17:57:03,14541.89,17,6,0,1,1,14541.89,0.0,0,0,0,0,-1.0,0,7,4,1,False,False,True,False,True,False,False,train,0.2814,3.5366367e-05,0.2814,1.0,0.3563,STEP_UP_VERIFICATION
TXN003575,CUST00342,,2025-01-05 18:22:28,10650.43,18,6,0,1,1,10650.43,0.0,0,0,0,0,-1.0,0,4,5,2,True,False,False,False,True,False,False,train,0.1121,3.9358085e-05,0.1121,1.0,0.3224,STEP_UP_VERIFICATION
TXN006689,CUST00633,,2025-01-05 18:50:31,10272.76,18,6,0,0,1,10272.76,0.0,0,0,0,0,-1.0,0,3,5,1,True,False,False,True,False,False,False,train,0.109,3.2270993e-05,0.109,1.0,0.3218,STEP_UP_VERIFICATION
TXN008675,CUST00814,,2025-01-05 18:58:52,3162.27,18,6,0,1,1,3162.27,0.0,0,0,0,0,-1.0,0,6,5,1,True,False,False,False,True,False,False,train,0.1517,4.4446744e-05,0.1517,0.0,0.0304,ALLOW
TXN020061,CUST01860,,2025-01-05 21:15:30,13325.8,21,6,0,1,1,13325.8,0.0,0,0,1,1,100.0,0,6,2,1,True,False,False,False,True,False,False,train,0.263,4.2939868e-05,0.263,0.0,0.0526,ALLOW
TXN009974,CUST00932,,2025-01-05 21:23:19,13018.52,21,6,0,1,1,13018.52,0.0,0,0,0,0,-1.0,0,8,2,1,False,False,True,False,True,False,False,train,0.2751,3.5366367e-05,0.2751,1.0,0.355,STEP_UP_VERIFICATION
TXN020258,CUST01881,RING005,2025-01-05 21:33:30,7278.18,21,6,0,1,1,7278.18,0.0,0,0,0,0,-1.0,0,26,21,1,True,False,False,False,True,False,True,train,0.5653,0.9999697,0.5653,1.0,0.913,BLOCK
TXN013328,CUST01246,,2025-01-05 22:09:57,5384.16,22,6,0,1,1,5384.16,0.0,0,0,0,0,-1.0,0,1,3,1,False,False,True,False,True,False,False,train,0.1693,3.8888662e-05,0.1693,1.0,0.3339,STEP_UP_VERIFICATION
TXN017727,CUST01640,,2025-01-05 22:17:58,10666.4,22,6,0,1,1,10666.4,0.0,0,0,0,0,-1.0,0,4,4,1,True,False,False,False,False,True,False,train,0.1501,3.2270993e-05,0.1501,0.0,0.03,ALLOW
TXN001959,CUST00179,,2025-01-05 23:57:35,876.75,23,6,0,1,1,876.75,0.0,0,0,0,0,-1.0,0,3,6,1,False,False,True,False,False,True,False,train,0.3085,3.1052365e-05,0.3085,1.0,0.3617,STEP_UP_VERIFICATION
TXN003697,CUST00354,,2025-01-06 00:51:05,7112.24,0,0,0,1,1,7112.24,0.0,0,0,0,0,-1.0,0,3,3,1,False,False,True,False,False,True,False,train,0.1458,9.873655e-05,0.1458,1.0,0.3292,STEP_UP_VERIFICATION
TXN009435,CUST00883,,2025-01-06 01:24:30,9105.15,1,0,0,1,1,9105.15,0.0,0,0,0,0,-1.0,0,3,4,1,False,False,True,False,True,False,False,train,0.1322,9.086641e-05,0.1322,1.0,0.3265,STEP_UP_VERIFICATION
TXN006328,CUST00598,,2025-01-06 02:06:25,14381.88,2,0,0,1,1,14381.88,0.0,0,0,0,0,-1.0,0,2,2,2,False,True,False,True,False,False,False,train,0.3318,0.00010286682,0.3318,0.0,0.0664,ALLOW
TXN015822,CUST01474,,2025-01-06 02:07:16,5274.3,2,0,0,1,1,5274.3,0.0,0,0,0,0,-1.0,0,4,3,2,True,False,False,False,False,True,False,train,0.1261,0.00010101852,0.1261,1.0,0.3253,STEP_UP_VERIFICATION
TXN003422,CUST00328,,2025-01-06 02:21:31,572.18,2,0,0,1,2,134.29,437.89,0,0,0,0,-1.0,0,4,5,2,False,False,True,False,True,False,False,train,0.3025,8.371201e-05,0.3025,0.0,0.0605,ALLOW
TXN009148,CUST00857,,2025-01-06 02:37:03,5005.24,2,0,0,1,1,5005.24,0.0,0,0,0,0,-1.0,0,4,6,1,False,False,True,False,True,False,False,train,0.1319,9.547344e-05,0.1319,0.0,0.0264,ALLOW
TXN015818,CUST01474,,2025-01-06 02:37:28,6120.87,2,0,0,1,2,5274.3,846.5699999999997,0,0,0,0,-1.0,0,7,4,2,False,False,True,True,False,False,False,train,0.1513,9.8828954e-05,0.1513,1.0,0.3303,STEP_UP_VERIFICATION
TXN018168,CUST01686,,2025-01-06 03:26:46,6292.34,3,0,0,1,1,6292.34,0.0,0,0,0,0,-1.0,0,4,7,2,True,False,False,False,False,True,False,train,0.126,0.00010447104,0.126,1.0,0.3253,STEP_UP_VERIFICATION
TXN013886,CUST01301,RING003,2025-01-06 03:43:52,14843.61,3,0,0,1,1,14843.61,0.0,0,0,0,0,-1.0,0,20,16,1,True,False,False,True,False,False,True,train,0.5656,0.9998381,0.5656,1.0,0.913,BLOCK
TXN002195,CUST00204,,2025-01-06 04:04:55,1556.7,4,0,0,1,1,1556.7,0.0,0,0,0,0,-1.0,0,6,2,2,False,False,True,False,False,True,False,train,0.2664,4.070863e-05,0.2664,0.0,0.0533,ALLOW
TXN014964,CUST01398,RING004,2025-01-06 04:12:50,5396.77,4,0,0,1,1,5396.77,0.0,0,0,1,1,100.0,0,13,14,2,False,False,True,False,True,False,True,train,0.3315,0.9999795,0.3315,1.0,0.8663,BLOCK
TXN007447,CUST00696,,2025-01-06 05:44:20,1310.82,5,0,0,1,1,1310.82,0.0,0,0,0,0,-1.0,0,3,2,1,False,True,False,False,False,True,False,train,0.2543,3.992612e-05,0.2543,0.0,0.0509,ALLOW
TXN016103,CUST01500,,2025-01-06 05:56:29,13466.77,5,0,0,1,1,13466.77,0.0,0,0,0,0,-1.0,0,5,2,1,False,False,True,False,False,True,False,train,0.2327,4.0621722e-05,0.2327,1.0,0.3466,STEP_UP_VERIFICATION
TXN006367,CUST00603,,2025-01-06 05:58:04,11916.33,5,0,0,1,1,11916.33,0.0,0,0,0,0,-1.0,0,4,6,1,True,False,False,False,True,False,False,train,0.1513,3.70664e-05,0.1513,1.0,0.3303,STEP_UP_VERIFICATION
TXN015491,CUST01448,,2025-01-06 06:25:26,9267.79,6,0,0,1,2,14748.66,-5480.869999999999,0,0,1,1,50.0,0,1,4,1,True,False,False,False,True,False,False,train,0.3622,3.8829665e-05,0.3622,0.0,0.0725,ALLOW
TXN015817,CUST01473,RING004,2025-01-06 06:27:40,14983.62,6,0,0,1,2,10096.96,4886.660000000002,0,0,0,0,-1.0,0,15,14,1,False,False,True,False,True,False,True,train,0.4684,0.99989843,0.4684,1.0,0.8936,BLOCK
TXN016261,CUST01514,RING003,2025-01-06 07:08:31,5153.95,7,0,0,1,1,5153.95,0.0,0,0,0,0,-1.0,0,15,16,2,True,False,False,False,True,False,True,train,0.3605,0.9999707,0.3605,1.0,0.8721,BLOCK
TXN017183,CUST01589,,2025-01-06 08:29:21,3317.58,8,0,0,1,1,3317.58,0.0,0,0,0,0,-1.0,0,5,2,1,True,False,False,False,True,False,False,train,0.1631,5.961789e-05,0.1631,0.0,0.0326,ALLOW
TXN021079,CUST01953,,2025-01-06 08:53:39,9461.86,8,0,0,1,1,9461.86,0.0,0,0,0,0,-1.0,0,1,2,2,True,False,False,False,True,False,False,train,0.1513,4.12363e-05,0.1513,1.0,0.3303,STEP_UP_VERIFICATION
TXN010306,CUST00959,RING003,2025-01-06 08:55:34,3994.23,8,0,0,1,1,3994.23,0.0,0,0,0,0,-1.0,0,23,16,1,False,False,True,False,False,True,True,train,0.4542,0.99997723,0.4542,1.0,0.8908,BLOCK
TXN009933,CUST00928,,2025-01-06 09:00:00,7527.2,9,0,0,1,1,7527.2,0.0,0,0,0,0,-1.0,0,6,3,2,False,True,False,False,True,False,False,train,0.0823,4.771881e-05,0.0823,0.0,0.0165,ALLOW
TXN014584,CUST01366,,2025-01-06 10:09:17,7503.29,10,0,0,1,1,7503.29,0.0,0,0,0,0,-1.0,0,2,4,1,False,False,True,False,True,False,False,train,0.0864,3.8386013e-05,0.0864,1.0,0.3173,STEP_UP_VERIFICATION
