customer_a,customer_b,weight,device_id,ip_id,coupon_id
CUST00101,CUST01128,1,1,0,0
CUST00101,CUST01223,2,1,1,0
CUST00101,CUST01479,1,1,0,0
CUST00101,CUST01482,3,1,2,0
CUST00101,CUST01561,2,1,1,0
CUST00101,CUST01668,1,1,0,0
CUST00101,CUST01690,1,1,0,0
CUST00101,CUST01751,1,1,0,0
CUST00101,CUST01904,1,1,0,0
CUST00101,CUST01974,1,1,0,0
CUST00263,CUST00364,1,1,0,0
CUST00263,CUST00379,2,1,1,0
CUST00263,CUST00562,1,1,0,0
CUST00263,CUST00640,1,1,0,0
CUST00263,CUST00679,1,1,0,0
CUST00263,CUST00698,2,1,1,0
CUST00263,CUST00707,1,1,0,0
CUST00263,CUST00715,1,1,0,0
CUST00263,CUST01127,3,2,1,0
CUST00263,CUST01128,2,2,0,0
CUST00263,CUST01223,1,1,0,0
CUST00263,CUST01479,1,1,0,0
CUST00263,CUST01482,1,1,0,0
CUST00263,CUST01561,1,1,0,0
CUST00263,CUST01668,1,1,0,0
CUST00263,CUST01690,1,1,0,0
CUST00263,CUST01751,1,1,0,0
CUST00263,CUST01904,1,1,0,0
CUST00263,CUST01974,3,2,1,0
CUST00364,CUST00379,1,1,0,0
CUST00364,CUST00562,1,1,0,0
CUST00364,CUST00640,1,1,0,0
CUST00364,CUST00679,2,1,1,0
CUST00364,CUST00698,1,1,0,0
CUST00364,CUST00707,1,1,0,0
CUST00364,CUST00715,1,1,0,0
CUST00364,CUST01127,1,1,0,0
CUST00364,CUST01128,1,1,0,0
CUST00364,CUST01223,1,1,0,0
CUST00364,CUST01479,1,1,0,0
CUST00364,CUST01482,2,1,0,1
CUST00364,CUST01561,2,1,1,0
CUST00364,CUST01668,1,1,0,0
CUST00364,CUST01690,1,1,0,0
CUST00364,CUST01751,2,2,0,0
CUST00364,CUST01904,1,1,0,0
CUST00364,CUST01974,2,1,1,0
CUST00379,CUST00562,1,1,0,0
CUST00379,CUST00640,2,1,0,1
CUST00379,CUST00679,2,2,0,0
CUST00379,CUST00698,1,1,0,0
CUST00379,CUST00707,4,1,3,0
CUST00379,CUST00715,1,1,0,0
CUST00379,CUST01127,1,1,0,0
CUST00379,CUST01128,1,1,0,0
CUST00379,CUST01223,2,2,0,0
CUST00379,CUST01479,1,1,0,0
CUST00379,CUST01482,3,2,1,0
CUST00379,CUST01561,3,2,1,0
CUST00379,CUST01668,1,1,0,0
CUST00379,CUST01690,2,2,0,0
CUST00379,CUST01751,1,1,0,0
CUST00379,CUST01904,2,1,1,0
CUST00379,CUST01974,2,1,1,0
CUST00562,CUST00640,1,1,0,0
CUST00562,CUST00679,1,1,0,0
CUST00562,CUST00698,1,1,0,0
CUST00562,CUST00707,1,1,0,0
CUST00562,CUST00715,1,1,0,0
CUST00562,CUST01127,1,1,0,0
CUST00562,CUST01128,1,1,0,0
CUST00562,CUST01223,1,1,0,0
CUST00562,CUST01479,1,1,0,0
CUST00562,CUST01482,2,1,1,0
CUST00562,CUST01561,2,1,1,0
CUST00562,CUST01668,1,1,0,0
CUST00562,CUST01690,1,1,0,0
CUST00562,CUST01751,1,1,0,0
CUST00562,CUST01904,1,1,0,0
CUST00562,CUST01974,2,1,1,0
CUST00640,CUST00679,1,1,0,0
CUST00640,CUST00698,1,1,0,0
CUST00640,CUST00707,1,1,0,0
CUST00640,CUST00715,1,1,0,0
CUST00640,CUST01127,2,1,1,0
CUST00640,CUST01128,2,1,1,0
CUST00640,CUST01223,1,1,0,0
CUST00640,CUST01479,1,1,0,0
CUST00640,CUST01482,1,1,0,0
CUST00640,CUST01561,1,1,0,0
CUST00640,CUST01668,1,1,0,0
CUST00640,CUST01690,1,1,0,0
CUST00640,CUST01751,1,1,0,0
CUST00640,CUST01904,1,1,0,0
CUST00640,CUST01974,1,1,0,0
CUST00679,CUST00698,2,1,1,0
CUST00679,CUST00707,1,1,0,0
CUST00679,CUST00715,2,1,1,0
CUST00679,CUST01127,2,2,0,0
CUST00679,CUST01128,1,1,0,0
CUST00679,CUST01223,2,2,0,0
CUST00679,CUST01479,1,1,0,0
CUST00679,CUST01482,2,2,0,0
CUST00679,CUST01561,1,1,0,0
CUST00679,CUST01668,2,1,1,0
CUST00679,CUST01690,1,1,0,0
CUST00679,CUST01751,1,1,0,0
CUST00679,CUST01904,1,1,0,0
CUST00679,CUST01974,2,1,1,0
CUST00698,CUST00707,2,2,0,0
CUST00698,CUST00715,2,1,1,0
CUST00698,CUST01127,2,1,0,1
CUST00698,CUST01128,3,3,0,0
CUST00698,CUST01223,1,1,0,0
CUST00698,CUST01479,2,1,1,0
CUST00698,CUST01482,1,1,0,0
CUST00698,CUST01561,1,1,0,0
CUST00698,CUST01668,2,1,1,0
CUST00698,CUST01690,2,1,0,1
CUST00698,CUST01751,3,3,0,0
CUST00698,CUST01904,2,2,0,0
CUST00698,CUST01974,1,1,0,0
CUST00707,CUST00715,1,1,0,0
CUST00707,CUST01127,1,1,0,0
CUST00707,CUST01128,3,2,1,0
CUST00707,CUST01223,1,1,0,0
CUST00707,CUST01479,1,1,0,0
CUST00707,CUST01482,1,1,0,0
CUST00707,CUST01561,1,1,0,0
CUST00707,CUST01668,2,1,1,0
CUST00707,CUST01690,1,1,0,0
CUST00707,CUST01751,1,1,0,0
CUST00707,CUST01904,1,1,0,0
CUST00707,CUST01974,1,1,0,0
CUST00715,CUST01127,2,1,1,0
CUST00715,CUST01128,1,1,0,0
CUST00715,CUST01223,1,1,0,0
CUST00715,CUST01479,1,1,0,0
CUST00715,CUST01482,1,1,0,0
CUST00715,CUST01561,1,1,0,0
CUST00715,CUST01668,1,1,0,0
CUST00715,CUST01690,1,1,0,0
CUST00715,CUST01751,1,1,0,0
CUST00715,CUST01904,1,1,0,0
CUST00715,CUST01974,1,1,0,0
CUST01127,CUST01128,2,1,1,0
CUST01127,CUST01223,1,1,0,0
CUST01127,CUST01479,1,1,0,0
CUST01127,CUST01482,1,1,0,0
CUST01127,CUST01561,1,1,0,0
CUST01127,CUST01668,2,2,0,0
CUST01127,CUST01690,3,1,1,1
CUST01127,CUST01751,1,1,0,0
CUST01127,CUST01904,1,1,0,0
CUST01127,CUST01974,1,1,0,0
CUST01128,CUST01223,1,1,0,0
CUST01128,CUST01479,1,1,0,0
CUST01128,CUST01482,1,1,0,0
CUST01128,CUST01561,1,1,0,0
CUST01128,CUST01668,1,1,0,0
CUST01128,CUST01690,2,1,1,0
CUST01128,CUST01751,1,1,0,0
CUST01128,CUST01904,1,1,0,0
CUST01128,CUST01974,1,1,0,0
CUST01223,CUST01479,1,1,0,0
CUST01223,CUST01482,2,1,1,0
CUST01223,CUST01561,2,1,1,0
CUST01223,CUST01668,1,1,0,0
CUST01223,CUST01690,1,1,0,0
CUST01223,CUST01751,1,1,0,0
CUST01223,CUST01904,1,1,0,0
CUST01223,CUST01974,1,1,0,0
CUST01479,CUST01482,3,1,2,0
CUST01479,CUST01561,1,1,0,0
CUST01479,CUST01668,2,1,1,0
CUST01479,CUST01690,1,1,0,0
CUST01479,CUST01751,1,1,0,0
CUST01479,CUST01904,2,1,1,0
CUST01479,CUST01974,1,1,0,0
CUST01482,CUST01561,3,1,1,1
CUST01482,CUST01668,2,1,1,0
CUST01482,CUST01690,1,1,0,0
CUST01482,CUST01751,2,1,1,0
CUST01482,CUST01904,2,1,0,1
CUST01482,CUST01974,1,1,0,0
CUST01561,CUST01668,2,2,0,0
CUST01561,CUST01690,2,1,1,0
CUST01561,CUST01751,2,2,0,0
CUST01561,CUST01904,4,2,2,0
CUST01561,CUST01974,2,1,1,0
CUST01668,CUST01690,2,1,1,0
CUST01668,CUST01751,1,1,0,0
CUST01668,CUST01904,1,1,0,0
CUST01668,CUST01974,2,1,1,0
CUST01690,CUST01751,1,1,0,0
CUST01690,CUST01904,1,1,0,0
CUST01690,CUST01974,2,2,0,0
CUST01751,CUST01904,2,2,0,0
CUST01751,CUST01974,1,1,0,0
CUST01904,CUST01974,1,1,0,0
CUST00089,CUST00207,2,1,1,0
CUST00089,CUST00285,3,3,0,0
CUST00089,CUST00380,2,2,0,0
CUST00089,CUST00446,1,1,0,0
CUST00089,CUST00506,2,1,1,0
CUST00089,CUST00583,1,1,0,0
CUST00089,CUST00650,2,1,1,0
CUST00089,CUST00874,2,1,1,0
CUST00089,CUST01095,1,1,0,0
CUST00089,CUST01339,1,1,0,0
CUST00089,CUST01493,1,1,0,0
CUST00089,CUST01568,4,2,2,0
CUST00089,CUST01615,1,1,0,0
CUST00089,CUST01692,1,1,0,0
CUST00089,CUST01819,2,1,1,0
CUST00089,CUST01945,1,1,0,0
CUST00207,CUST00285,2,1,1,0
CUST00207,CUST00380,1,1,0,0
CUST00207,CUST00446,2,1,1,0
CUST00207,CUST00506,1,1,0,0
CUST00207,CUST00583,1,1,0,0
CUST00207,CUST00650,1,1,0,0
CUST00207,CUST00874,1,1,0,0
CUST00207,CUST01095,1,1,0,0
CUST00207,CUST01339,1,1,0,0
CUST00207,CUST01493,2,1,1,0
CUST00207,CUST01568,2,1,1,0
CUST00207,CUST01615,1,1,0,0
CUST00207,CUST01692,1,1,0,0
CUST00207,CUST01819,1,1,0,0
CUST00207,CUST01945,1,1,0,0
CUST00285,CUST00380,1,1,0,0
CUST00285,CUST00446,1,1,0,0
CUST00285,CUST00506,1,1,0,0
CUST00285,CUST00583,2,1,1,0
CUST00285,CUST00650,2,1,1,0
CUST00285,CUST00874,2,1,1,0
CUST00285,CUST01095,2,1,1,0
CUST00285,CUST01339,1,1,0,0
CUST00285,CUST01493,2,1,1,0
CUST00285,CUST01568,2,1,1,0
CUST00285,CUST01615,1,1,0,0
CUST00285,CUST01692,1,1,0,0
CUST00285,CUST01819,1,1,0,0
CUST00285,CUST01945,1,1,0,0
CUST00380,CUST00446,2,1,1,0
CUST00380,CUST00506,1,1,0,0
CUST00380,CUST00583,1,1,0,0
CUST00380,CUST00650,1,1,0,0
CUST00380,CUST00874,1,1,0,0
CUST00380,CUST01095,1,1,0,0
CUST00380,CUST01339,1,1,0,0
CUST00380,CUST01493,1,1,0,0
CUST00380,CUST01568,1,1,0,0
CUST00380,CUST01615,1,1,0,0
CUST00380,CUST01692,2,2,0,0
CUST00380,CUST01819,1,1,0,0
CUST00380,CUST01945,2,1,1,0
CUST00446,CUST00506,1,1,0,0
CUST00446,CUST00583,1,1,0,0
CUST00446,CUST00650,1,1,0,0
CUST00446,CUST00874,1,1,0,0
CUST00446,CUST01095,1,1,0,0
CUST00446,CUST01339,2,2,0,0
CUST00446,CUST01493,4,3,1,0
CUST00446,CUST01568,2,1,1,0
CUST00446,CUST01615,1,1,0,0
CUST00446,CUST01692,1,1,0,0
CUST00446,CUST01819,1,1,0,0
CUST00446,CUST01945,1,1,0,0
CUST00506,CUST00583,2,2,0,0
CUST00506,CUST00650,1,1,0,0
CUST00506,CUST00874,1,1,0,0
CUST00506,CUST01095,1,1,0,0
CUST00506,CUST01339,1,1,0,0
CUST00506,CUST01493,1,1,0,0
CUST00506,CUST01568,2,1,1,0
CUST00506,CUST01615,1,1,0,0
CUST00506,CUST01692,1,1,0,0
CUST00506,CUST01819,2,1,1,0
CUST00506,CUST01945,1,1,0,0
CUST00583,CUST00650,1,1,0,0
CUST00583,CUST00874,1,1,0,0
CUST00583,CUST01095,2,2,0,0
CUST00583,CUST01339,1,1,0,0
CUST00583,CUST01493,1,1,0,0
CUST00583,CUST01568,1,1,0,0
CUST00583,CUST01615,1,1,0,0
CUST00583,CUST01692,1,1,0,0
CUST00583,CUST01819,2,2,0,0
CUST00583,CUST01945,1,1,0,0
CUST00650,CUST00874,1,1,0,0
CUST00650,CUST01095,1,1,0,0
CUST00650,CUST01339,2,1,1,0
CUST00650,CUST01493,3,2,1,0
CUST00650,CUST01568,2,1,0,1
CUST00650,CUST01615,2,2,0,0
CUST00650,CUST01692,1,1,0,0
CUST00650,CUST01819,1,1,0,0
CUST00650,CUST01945,1,1,0,0
CUST00874,CUST01095,2,1,1,0
CUST00874,CUST01339,1,1,0,0
CUST00874,CUST01493,2,1,1,0
CUST00874,CUST01568,1,1,0,0
CUST00874,CUST01615,1,1,0,0
CUST00874,CUST01692,2,1,1,0
CUST00874,CUST01819,1,1,0,0
CUST00874,CUST01945,1,1,0,0
CUST01095,CUST01339,1,1,0,0
CUST01095,CUST01493,2,2,0,0
CUST01095,CUST01568,1,1,0,0
CUST01095,CUST01615,1,1,0,0
CUST01095,CUST01692,1,1,0,0
CUST01095,CUST01819,2,1,1,0
CUST01095,CUST01945,1,1,0,0
CUST01339,CUST01493,2,1,1,0
CUST01339,CUST01568,1,1,0,0
CUST01339,CUST01615,2,1,1,0
CUST01339,CUST01692,1,1,0,0
CUST01339,CUST01819,1,1,0,0
CUST01339,CUST01945,3,1,2,0
CUST01493,CUST01568,3,1,1,1
CUST01493,CUST01615,1,1,0,0
CUST01493,CUST01692,2,1,1,0
CUST01493,CUST01819,1,1,0,0
CUST01493,CUST01945,1,1,0,0
CUST01568,CUST01615,2,1,1,0
CUST01568,CUST01692,2,1,1,0
CUST01568,CUST01819,2,1,1,0
CUST01568,CUST01945,1,1,0,0
CUST01615,CUST01692,2,1,1,0
CUST01615,CUST01819,1,1,0,0
CUST01615,CUST01945,1,1,0,0
CUST01692,CUST01819,1,1,0,0
CUST01692,CUST01945,2,1,1,0
CUST01819,CUST01945,1,1,0,0
CUST00178,CUST00222,1,1,0,0
CUST00178,CUST00273,1,1,0,0
CUST00178,CUST00420,1,1,0,0
CUST00178,CUST01058,1,1,0,0
CUST00178,CUST01249,1,1,0,0
CUST00178,CUST01415,2,1,1,0
CUST00178,CUST01558,2,1,1,0
CUST00178,CUST01561,2,1,1,0
CUST00178,CUST01683,1,1,0,0
CUST00178,CUST01751,1,1,0,0
CUST00222,CUST00273,1,1,0,0
CUST00222,CUST00420,2,1,1,0
CUST00222,CUST01058,1,1,0,0
CUST00222,CUST01249,2,1,1,0
CUST00222,CUST01415,2,1,1,0
CUST00222,CUST01558,1,1,0,0
CUST00222,CUST01561,2,1,1,0
CUST00222,CUST01683,1,1,0,0
CUST00222,CUST01751,1,1,0,0
CUST00273,CUST00420,1,1,0,0
CUST00273,CUST01058,2,1,1,0
CUST00273,CUST01249,2,1,1,0
CUST00273,CUST01415,3,3,0,0
CUST00273,CUST01558,2,2,0,0
CUST00273,CUST01561,2,1,1,0
CUST00273,CUST01683,1,1,0,0
CUST00273,CUST01751,2,1,1,0
CUST00420,CUST01058,1,1,0,0
CUST00420,CUST01249,2,2,0,0
CUST00420,CUST01415,2,1,1,0
CUST00420,CUST01558,2,1,1,0
CUST00420,CUST01561,1,1,0,0
CUST00420,CUST01683,1,1,0,0
CUST00420,CUST01751,1,1,0,0
CUST01058,CUST01249,2,1,1,0
CUST01058,CUST01415,1,1,0,0
CUST01058,CUST01558,1,1,0,0
CUST01058,CUST01561,1,1,0,0
CUST01058,CUST01683,1,1,0,0
CUST01058,CUST01751,2,1,1,0
CUST01249,CUST01415,2,1,0,1
CUST01249,CUST01558,2,1,1,0
CUST01249,CUST01561,1,1,0,0
CUST01249,CUST01683,1,1,0,0
CUST01249,CUST01751,2,1,1,0
CUST01415,CUST01558,1,1,0,0
CUST01415,CUST01561,1,1,0,0
CUST01415,CUST01683,2,2,0,0
CUST01415,CUST01751,1,1,0,0
CUST01558,CUST01561,1,1,0,0
CUST01558,CUST01683,2,1,1,0
CUST01558,CUST01751,1,1,0,0
CUST01561,CUST01683,1,1,0,0
CUST01683,CUST01751,2,2,0,0
CUST00090,CUST00095,1,1,0,0
CUST00090,CUST00138,1,1,0,0
CUST00090,CUST00170,1,1,0,0
CUST00090,CUST00175,2,1,1,0
CUST00090,CUST00194,2,1,1,0
CUST00090,CUST00254,2,2,0,0
CUST00090,CUST00295,1,1,0,0
CUST00090,CUST00302,1,1,0,0
CUST00090,CUST00414,3,1,1,1
CUST00090,CUST00441,2,2,0,0
CUST00090,CUST00748,1,1,0,0
CUST00090,CUST00798,1,1,0,0
CUST00090,CUST00902,1,1,0,0
CUST00090,CUST01072,1,1,0,0
CUST00090,CUST01198,1,1,0,0
CUST00090,CUST01278,1,1,0,0
CUST00090,CUST01366,1,1,0,0
CUST00090,CUST01451,3,1,2,0
CUST00090,CUST01491,1,1,0,0
CUST00090,CUST01506,3,2,1,0
CUST00090,CUST01621,1,1,0,0
CUST00090,CUST01687,2,1,0,1
CUST00090,CUST01722,3,2,1,0
CUST00090,CUST01756,1,1,0,0
CUST00090,CUST01826,1,1,0,0
CUST00090,CUST01839,1,1,0,0
CUST00095,CUST00138,1,1,0,0
CUST00095,CUST00170,2,2,0,0
CUST00095,CUST00175,1,1,0,0
CUST00095,CUST00194,2,1,1,0
CUST00095,CUST00254,2,1,1,0
CUST00095,CUST00295,1,1,0,0
CUST00095,CUST00302,1,1,0,0
CUST00095,CUST00414,1,1,0,0
CUST00095,CUST00441,1,1,0,0
CUST00095,CUST00748,2,2,0,0
CUST00095,CUST00798,1,1,0,0
CUST00095,CUST00902,1,1,0,0
CUST00095,CUST01072,1,1,0,0
CUST00095,CUST01198,1,1,0,0
CUST00095,CUST01278,1,1,0,0
CUST00095,CUST01366,1,1,0,0
CUST00095,CUST01451,1,1,0,0
CUST00095,CUST01491,2,2,0,0
CUST00095,CUST01506,1,1,0,0
CUST00095,CUST01621,1,1,0,0
CUST00095,CUST01687,1,1,0,0
CUST00095,CUST01722,1,1,0,0
CUST00095,CUST01756,1,1,0,0
CUST00095,CUST01826,1,1,0,0
CUST00095,CUST01839,1,1,0,0
CUST00138,CUST00170,1,1,0,0
CUST00138,CUST00175,1,1,0,0
CUST00138,CUST00194,1,1,0,0
CUST00138,CUST00254,2,2,0,0
CUST00138,CUST00295,1,1,0,0
CUST00138,CUST00302,2,1,1,0
CUST00138,CUST00414,1,1,0,0
CUST00138,CUST00441,1,1,0,0
CUST00138,CUST00748,1,1,0,0
CUST00138,CUST00798,1,1,0,0
CUST00138,CUST00902,1,1,0,0
CUST00138,CUST01072,1,1,0,0
CUST00138,CUST01198,2,1,1,0
CUST00138,CUST01278,1,1,0,0
CUST00138,CUST01366,1,1,0,0
CUST00138,CUST01451,1,1,0,0
CUST00138,CUST01491,3,1,2,0
CUST00138,CUST01506,1,1,0,0
CUST00138,CUST01621,1,1,0,0
CUST00138,CUST01687,1,1,0,0
CUST00138,CUST01722,1,1,0,0
CUST00138,CUST01756,2,1,1,0
CUST00138,CUST01826,2,1,1,0
CUST00138,CUST01839,1,1,0,0
CUST00170,CUST00175,2,1,0,1
CUST00170,CUST00194,2,1,1,0
CUST00170,CUST00254,1,1,0,0
CUST00170,CUST00295,1,1,0,0
CUST00170,CUST00302,1,1,0,0
CUST00170,CUST00414,3,2,1,0
CUST00170,CUST00441,1,1,0,0
CUST00170,CUST00748,3,1,2,0
CUST00170,CUST00798,1,1,0,0
CUST00170,CUST00902,2,1,1,0
CUST00170,CUST01072,1,1,0,0
CUST00170,CUST01198,1,1,0,0
CUST00170,CUST01278,1,1,0,0
CUST00170,CUST01366,3,2,1,0
CUST00170,CUST01451,2,1,1,0
CUST00170,CUST01491,1,1,0,0
CUST00170,CUST01506,3,2,1,0
CUST00170,CUST01621,1,1,0,0
CUST00170,CUST01687,2,1,1,0
CUST00170,CUST01722,1,1,0,0
CUST00170,CUST01756,1,1,0,0
CUST00170,CUST01826,2,1,1,0
CUST00170,CUST01839,2,1,1,0
CUST00175,CUST00194,2,2,0,0
CUST00175,CUST00254,1,1,0,0
CUST00175,CUST00295,1,1,0,0
CUST00175,CUST00302,1,1,0,0
CUST00175,CUST00414,3,2,1,0
CUST00175,CUST00441,2,2,0,0
CUST00175,CUST00748,3,1,2,0
CUST00175,CUST00798,1,1,0,0
CUST00175,CUST00902,2,2,0,0
CUST00175,CUST01072,1,1,0,0
CUST00175,CUST01198,1,1,0,0
CUST00175,CUST01278,1,1,0,0
CUST00175,CUST01366,1,1,0,0
CUST00175,CUST01451,3,1,2,0
CUST00175,CUST01491,1,1,0,0
CUST00175,CUST01506,1,1,0,0
CUST00175,CUST01621,1,1,0,0
CUST00175,CUST01687,1,1,0,0
CUST00175,CUST01722,1,1,0,0
CUST00175,CUST01756,1,1,0,0
CUST00175,CUST01826,1,1,0,0
CUST00175,CUST01839,1,1,0,0
CUST00194,CUST00254,2,1,0,1
CUST00194,CUST00295,1,1,0,0
CUST00194,CUST00302,1,1,0,0
CUST00194,CUST00414,1,1,0,0
CUST00194,CUST00441,4,3,1,0
CUST00194,CUST00748,1,1,0,0
CUST00194,CUST00798,1,1,0,0
CUST00194,CUST00902,2,1,1,0
CUST00194,CUST01072,1,1,0,0
CUST00194,CUST01198,2,1,1,0
CUST00194,CUST01278,1,1,0,0
CUST00194,CUST01366,1,1,0,0
CUST00194,CUST01451,1,1,0,0
CUST00194,CUST01491,1,1,0,0
CUST00194,CUST01506,2,1,1,0
CUST00194,CUST01621,2,1,1,0
CUST00194,CUST01687,1,1,0,0
CUST00194,CUST01722,3,2,1,0
CUST00194,CUST01756,1,1,0,0
CUST00194,CUST01826,4,2,2,0
CUST00194,CUST01839,1,1,0,0
CUST00254,CUST00295,1,1,0,0
CUST00254,CUST00302,1,1,0,0
CUST00254,CUST00414,1,1,0,0
CUST00254,CUST00441,2,1,1,0
CUST00254,CUST00748,1,1,0,0
CUST00254,CUST00798,2,1,1,0
CUST00254,CUST00902,2,2,0,0
CUST00254,CUST01072,1,1,0,0
CUST00254,CUST01198,3,1,2,0
CUST00254,CUST01278,1,1,0,0
CUST00254,CUST01366,1,1,0,0
CUST00254,CUST01451,1,1,0,0
CUST00254,CUST01491,1,1,0,0
CUST00254,CUST01506,2,2,0,0
CUST00254,CUST01621,2,1,1,0
CUST00254,CUST01687,2,1,1,0
CUST00254,CUST01722,3,1,2,0
CUST00254,CUST01756,1,1,0,0
CUST00254,CUST01826,2,1,1,0
CUST00254,CUST01839,1,1,0,0
CUST00295,CUST00302,1,1,0,0
CUST00295,CUST00414,1,1,0,0
CUST00295,CUST00441,1,1,0,0
CUST00295,CUST00748,1,1,0,0
CUST00295,CUST00798,1,1,0,0
CUST00295,CUST00902,1,1,0,0
CUST00295,CUST01072,1,1,0,0
CUST00295,CUST01198,1,1,0,0
CUST00295,CUST01278,1,1,0,0
CUST00295,CUST01366,1,1,0,0
CUST00295,CUST01451,1,1,0,0
CUST00295,CUST01491,1,1,0,0
CUST00295,CUST01506,2,1,1,0
CUST00295,CUST01621,1,1,0,0
CUST00295,CUST01687,1,1,0,0
CUST00295,CUST01722,1,1,0,0
CUST00295,CUST01756,1,1,0,0
CUST00295,CUST01826,1,1,0,0
CUST00295,CUST01839,1,1,0,0
CUST00302,CUST00414,2,1,1,0
CUST00302,CUST00441,2,2,0,0
CUST00302,CUST00748,1,1,0,0
CUST00302,CUST00798,1,1,0,0
CUST00302,CUST00902,2,2,0,0
CUST00302,CUST01072,1,1,0,0
CUST00302,CUST01198,1,1,0,0
CUST00302,CUST01278,1,1,0,0
CUST00302,CUST01366,1,1,0,0
CUST00302,CUST01451,2,1,1,0
CUST00302,CUST01491,2,1,1,0
CUST00302,CUST01506,1,1,0,0
CUST00302,CUST01621,1,1,0,0
CUST00302,CUST01687,1,1,0,0
CUST00302,CUST01722,1,1,0,0
CUST00302,CUST01756,1,1,0,0
CUST00302,CUST01826,1,1,0,0
CUST00302,CUST01839,1,1,0,0
CUST00414,CUST00441,2,1,1,0
CUST00414,CUST00748,1,1,0,0
CUST00414,CUST00798,2,1,1,0
CUST00414,CUST00902,2,1,0,1
CUST00414,CUST01072,2,1,1,0
CUST00414,CUST01198,1,1,0,0
CUST00414,CUST01278,1,1,0,0
CUST00414,CUST01366,2,2,0,0
CUST00414,CUST01451,2,1,0,1
CUST00414,CUST01491,1,1,0,0
CUST00414,CUST01506,2,1,1,0
CUST00414,CUST01621,4,2,2,0
CUST00414,CUST01687,2,1,0,1
CUST00414,CUST01722,1,1,0,0
CUST00414,CUST01756,1,1,0,0
CUST00414,CUST01826,1,1,0,0
CUST00414,CUST01839,1,1,0,0
CUST00441,CUST00748,1,1,0,0
CUST00441,CUST00798,2,1,1,0
CUST00441,CUST00902,2,1,1,0
CUST00441,CUST01072,1,1,0,0
CUST00441,CUST01198,2,1,1,0
CUST00441,CUST01278,1,1,0,0
CUST00441,CUST01366,2,1,1,0
CUST00441,CUST01451,1,1,0,0
CUST00441,CUST01491,1,1,0,0
CUST00441,CUST01506,1,1,0,0
CUST00441,CUST01621,1,1,0,0
CUST00441,CUST01687,1,1,0,0
CUST00441,CUST01722,4,2,2,0
CUST00441,CUST01756,1,1,0,0
CUST00441,CUST01826,2,2,0,0
CUST00441,CUST01839,1,1,0,0
CUST00748,CUST00798,2,2,0,0
CUST00748,CUST00902,1,1,0,0
CUST00748,CUST01072,2,1,1,0
CUST00748,CUST01198,1,1,0,0
CUST00748,CUST01278,1,1,0,0
CUST00748,CUST01366,2,1,1,0
CUST00748,CUST01451,1,1,0,0
CUST00748,CUST01491,2,2,0,0
CUST00748,CUST01506,2,2,0,0
CUST00748,CUST01621,1,1,0,0
CUST00748,CUST01687,1,1,0,0
CUST00748,CUST01722,1,1,0,0
CUST00748,CUST01756,1,1,0,0
CUST00748,CUST01826,1,1,0,0
CUST00748,CUST01839,1,1,0,0
CUST00798,CUST00902,2,1,1,0
CUST00798,CUST01072,1,1,0,0
CUST00798,CUST01198,1,1,0,0
CUST00798,CUST01278,1,1,0,0
CUST00798,CUST01366,1,1,0,0
CUST00798,CUST01451,1,1,0,0
CUST00798,CUST01491,1,1,0,0
CUST00798,CUST01506,1,1,0,0
CUST00798,CUST01621,1,1,0,0
CUST00798,CUST01687,1,1,0,0
CUST00798,CUST01722,1,1,0,0
CUST00798,CUST01756,1,1,0,0
CUST00798,CUST01826,1,1,0,0
CUST00798,CUST01839,1,1,0,0
CUST00902,CUST01072,1,1,0,0
CUST00902,CUST01198,1,1,0,0
CUST00902,CUST01278,2,1,1,0
CUST00902,CUST01366,3,1,2,0
CUST00902,CUST01451,1,1,0,0
CUST00902,CUST01491,1,1,0,0
CUST00902,CUST01506,1,1,0,0
CUST00902,CUST01621,1,1,0,0
CUST00902,CUST01687,2,2,0,0
CUST00902,CUST01722,2,2,0,0
CUST00902,CUST01756,1,1,0,0
CUST00902,CUST01826,2,1,1,0
CUST00902,CUST01839,1,1,0,0
CUST01072,CUST01198,1,1,0,0
CUST01072,CUST01278,2,1,1,0
CUST01072,CUST01366,2,1,1,0
CUST01072,CUST01451,1,1,0,0
CUST01072,CUST01491,2,1,1,0
CUST01072,CUST01506,1,1,0,0
CUST01072,CUST01621,1,1,0,0
CUST01072,CUST01687,1,1,0,0
CUST01072,CUST01722,1,1,0,0
CUST01072,CUST01756,2,1,1,0
CUST01072,CUST01826,1,1,0,0
CUST01072,CUST01839,1,1,0,0
CUST01198,CUST01278,1,1,0,0
CUST01198,CUST01366,1,1,0,0
CUST01198,CUST01451,1,1,0,0
CUST01198,CUST01491,2,1,1,0
CUST01198,CUST01506,3,1,2,0
CUST01198,CUST01621,1,1,0,0
CUST01198,CUST01687,1,1,0,0
CUST01198,CUST01722,2,1,1,0
CUST01198,CUST01756,1,1,0,0
CUST01198,CUST01826,1,1,0,0
CUST01198,CUST01839,1,1,0,0
CUST01278,CUST01366,2,2,0,0
CUST01278,CUST01451,1,1,0,0
CUST01278,CUST01491,1,1,0,0
CUST01278,CUST01506,1,1,0,0
CUST01278,CUST01621,1,1,0,0
CUST01278,CUST01687,1,1,0,0
CUST01278,CUST01722,1,1,0,0
CUST01278,CUST01756,1,1,0,0
CUST01278,CUST01826,1,1,0,0
CUST01278,CUST01839,1,1,0,0
CUST01366,CUST01451,2,1,1,0
CUST01366,CUST01491,1,1,0,0
